gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup,ChargesRatio
1,0,1,1,63,1,1,0,0,0,0,0,0,0,1,19.15,1177.05,0,1,0,0,1,5+ years,58.41439205955335
0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,19.4,358.05,0,1,0,0,1,1-2 years,17.551470588235297
1,0,1,1,46,1,1,0,0,0,0,0,0,0,1,20.1,936.85,0,1,0,0,1,2-4 years,44.40047393364929
0,0,0,0,67,1,1,1,0,1,0,0,1,0,1,72.35,4991.5,1,0,0,0,0,5+ years,68.05044308111793
1,0,1,1,24,1,1,1,0,0,1,0,1,0,1,70.3,1706.45,0,0,1,0,0,1-2 years,23.933380084151473
0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,20.15,353.65,1,0,0,0,1,1-2 years,16.721040189125297
1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,44.6,44.6,0,0,0,0,1,0-1 year,0.9780701754385965
0,0,0,1,3,1,1,0,0,0,0,0,0,0,1,20.55,57.4,1,0,1,0,0,0-1 year,2.663573085846868
0,0,1,0,23,1,0,2,1,1,0,1,1,0,0,90.15,2044.95,0,0,0,0,1,1-2 years,22.43499725726824
1,0,0,0,27,1,1,2,1,1,1,1,1,1,1,69.05,1793.25,0,0,0,0,1,2-4 years,25.599571734475376
1,0,0,0,27,1,1,0,0,0,0,0,0,0,0,20.35,531.6,0,1,1,0,0,2-4 years,24.89929742388759
0,0,1,0,32,1,1,0,0,0,0,0,0,0,0,19.4,641.15,0,0,0,0,0,2-4 years,31.42892156862745
1,0,1,1,7,1,1,0,0,0,0,0,0,0,0,20.25,144.35,0,0,0,0,1,0-1 year,6.792941176470588
0,0,1,0,53,1,0,2,1,0,0,0,0,0,1,111.8,5809.75,1,0,0,0,0,4-5 years,51.50487588652482
0,0,0,1,72,1,1,0,0,0,0,0,0,0,1,19.75,1567.0,0,1,0,0,1,5+ years,75.51807228915662
1,0,1,0,47,1,1,0,0,0,0,0,0,0,0,19.9,942.95,1,0,0,0,0,2-4 years,45.11722488038278
1,0,0,0,14,1,1,0,0,0,0,0,0,0,0,19.35,324.8,1,0,0,0,1,1-2 years,15.96068796068796
1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,20.75,44.2,0,0,0,0,1,0-1 year,2.032183908045977
0,0,1,1,67,1,1,2,0,0,0,1,1,1,0,84.8,5598.3,1,0,0,0,0,5+ years,65.24825174825175
1,0,1,1,63,1,0,1,0,0,0,0,0,0,1,89.4,5597.65,0,1,1,0,0,5+ years,61.92090707964601
0,0,1,1,68,1,0,2,1,0,1,0,0,0,1,103.75,7039.45,0,1,1,0,0,5+ years,67.20238663484487
1,0,0,0,10,1,1,0,0,0,0,0,0,0,0,19.5,225.85,1,0,0,0,1,0-1 year,11.017073170731708
1,0,1,1,35,1,1,0,0,0,0,0,0,0,0,19.6,686.95,0,1,0,0,1,2-4 years,33.34708737864078
0,0,1,1,16,1,0,2,1,0,1,1,1,1,1,79.95,1267.95,0,0,1,0,0,1-2 years,15.663372452130945
1,0,1,0,46,1,1,1,0,0,0,0,1,1,0,65.65,3047.15,0,1,0,0,1,2-4 years,45.71867966991748
1,0,1,1,65,1,0,1,1,0,0,0,0,0,1,84.2,5324.5,0,1,0,0,0,5+ years,62.49413145539906
1,0,0,0,48,1,1,0,0,0,0,0,0,0,0,19.85,916.0,0,1,1,0,0,2-4 years,43.932853717026376
1,0,1,0,72,1,1,0,0,0,0,0,0,0,0,19.7,1421.9,0,1,1,0,0,5+ years,68.69082125603866
1,0,1,1,72,1,0,1,0,0,0,0,0,0,1,89.4,6376.55,0,1,0,0,1,5+ years,70.53705752212389
1,0,0,1,17,1,1,1,1,1,1,1,1,1,0,44.6,681.4,1,0,0,0,1,1-2 years,14.94298245614035
1,0,0,0,50,1,0,1,1,1,0,0,1,0,0,69.5,3418.2,0,1,0,0,0,4-5 years,48.48510638297872
1,0,1,0,64,1,0,1,0,1,1,1,0,1,1,66.15,4392.5,1,0,1,0,0,5+ years,65.4132539091586
1,0,1,1,55,1,1,0,0,0,0,0,0,0,0,19.35,1153.25,0,1,0,0,0,4-5 years,56.670761670761664
0,0,0,0,70,1,1,0,0,0,0,0,0,0,0,19.7,1341.5,1,0,0,0,0,5+ years,64.80676328502416
0,0,1,1,22,1,0,2,1,1,1,1,1,1,1,75.8,1615.1,0,0,0,0,0,1-2 years,21.029947916666668
1,0,1,0,51,1,1,1,0,0,0,0,0,0,1,83.25,4089.45,0,1,1,0,0,4-5 years,48.539465875370915
1,0,1,1,12,1,0,0,0,0,0,0,0,0,0,26.4,314.95,1,0,0,0,1,0-1 year,11.494525547445255
1,0,1,1,72,1,0,2,0,0,0,0,0,0,0,114.45,8100.55,0,1,0,0,0,5+ years,70.16500649631875
0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,20.0,63.6,0,0,0,0,1,0-1 year,3.0285714285714285
1,0,1,0,72,1,0,0,0,0,0,0,0,0,0,25.4,1797.1,0,1,0,0,1,5+ years,68.0719696969697
1,0,1,1,52,1,0,0,0,0,0,0,0,0,0,25.75,1345.85,0,1,0,0,1,4-5 years,50.31214953271028
0,0,1,0,65,1,1,1,0,0,0,1,1,0,0,71.0,4386.2,0,1,0,0,0,5+ years,60.919444444444444
0,0,0,0,69,1,0,2,1,0,0,0,0,0,1,110.5,7455.45,0,1,0,0,0,5+ years,66.86502242152466
1,0,1,1,45,1,0,2,1,0,0,0,0,0,1,109.75,4900.65,0,1,0,0,0,2-4 years,44.24966139954853
1,0,1,1,68,1,1,1,0,0,0,0,1,1,0,62.65,4375.8,0,1,1,0,0,5+ years,68.7478397486253
0,0,0,0,49,1,1,2,1,1,0,0,0,0,0,100.65,4917.75,0,1,1,0,0,4-5 years,48.37924249877029
0,0,0,0,60,1,0,1,1,1,0,0,0,0,0,80.55,4847.05,1,0,1,0,0,4-5 years,59.43654199877376
0,0,1,0,57,1,1,1,0,0,1,0,0,1,1,70.35,4124.65,0,1,1,0,0,4-5 years,57.80868955851437
1,0,0,0,25,1,1,0,0,0,0,0,0,0,0,20.6,541.5,0,0,0,0,1,2-4 years,25.069444444444443
1,0,1,1,71,1,1,0,0,0,0,0,0,0,0,19.45,1378.45,0,1,0,0,1,5+ years,67.40586797066015
1,0,0,0,48,1,1,0,0,0,0,0,0,0,0,19.95,1004.5,1,0,0,0,0,2-4 years,47.94749403341289
1,0,0,0,35,1,0,1,0,1,1,1,1,1,0,55.25,1924.1,0,1,0,0,1,2-4 years,34.20622222222222
1,0,0,1,27,1,1,0,0,0,0,0,0,0,0,19.15,537.35,0,0,0,0,1,2-4 years,26.667493796526056
1,0,0,0,3,1,1,1,1,1,1,0,1,1,1,50.5,147.75,0,0,0,0,1,0-1 year,2.8689320388349513
0,0,0,0,17,1,0,1,1,1,0,0,0,1,1,69.0,1108.0,0,0,0,0,1,1-2 years,15.82857142857143
0,0,1,0,71,1,0,1,0,0,0,0,0,0,0,85.75,6223.8,0,1,1,0,0,5+ years,71.74409221902017
1,0,0,0,13,1,1,0,0,0,0,0,0,0,1,19.95,257.0,1,0,0,0,1,1-2 years,12.267303102625299
1,0,1,1,9,1,1,1,1,0,1,0,1,1,0,54.8,452.8,0,0,0,0,1,0-1 year,8.114695340501793
1,0,0,1,71,1,0,0,0,0,0,0,0,0,0,24.35,1654.6,0,1,0,0,1,5+ years,65.27021696252464
1,0,1,1,1,1,1,2,1,0,1,1,1,1,0,74.6,74.6,0,0,1,0,0,0-1 year,0.9867724867724867
1,0,0,1,13,1,1,1,1,1,1,1,1,1,0,44.0,659.35,0,0,0,0,1,1-2 years,14.652222222222223
0,0,0,0,71,1,0,2,0,0,0,0,0,0,0,111.3,7985.9,0,1,0,0,1,5+ years,71.11219946571683
0,0,1,1,24,1,1,0,0,0,0,0,0,0,1,21.1,490.65,0,1,1,0,0,1-2 years,22.201357466063346
1,0,0,0,7,1,1,1,1,1,1,1,1,1,0,43.9,278.4,0,0,0,0,1,0-1 year,6.200445434298441
1,0,1,1,42,1,1,0,0,0,0,0,0,0,0,20.7,828.85,0,1,0,0,1,2-4 years,38.19585253456221
0,0,1,1,60,1,1,1,1,0,0,0,0,0,1,80.6,4946.7,0,1,0,0,0,4-5 years,60.62132352941177
1,0,1,1,72,1,0,2,1,0,0,0,0,0,1,112.25,8041.65,0,1,0,0,0,5+ years,71.00794701986754
1,0,1,0,45,1,0,2,1,0,1,1,1,1,0,81.4,3775.85,0,0,0,0,0,2-4 years,45.82342233009708
1,0,1,1,72,1,0,2,0,0,0,0,1,0,1,104.9,7537.5,1,0,1,0,0,5+ years,71.1756373937677
0,0,0,0,70,1,0,2,0,0,0,0,0,0,1,111.95,7795.95,0,1,1,0,0,5+ years,69.02124833997344
1,0,0,1,21,1,0,0,0,0,0,0,0,0,0,24.7,467.15,0,0,0,0,1,1-2 years,18.17704280155642
0,0,1,0,67,1,0,1,0,0,0,1,1,0,0,75.1,5064.45,1,0,0,0,1,5+ years,66.54993429697767
1,0,1,1,71,1,1,1,0,1,0,0,1,0,1,70.85,4973.4,0,1,1,0,0,5+ years,69.21920668058455
1,0,0,0,63,1,1,1,0,0,0,0,0,0,1,86.7,5309.5,0,1,0,0,0,5+ years,60.54161915621437
1,0,0,0,69,1,0,2,0,0,0,1,0,0,1,110.05,7430.75,0,1,1,0,0,5+ years,66.91355245384962
0,0,0,0,7,1,1,2,1,1,1,1,1,1,1,69.85,515.45,0,0,0,0,0,0-1 year,7.275229357798167
1,0,1,1,69,1,1,0,0,0,0,0,0,0,1,20.55,1403.1,1,0,1,0,0,5+ years,65.1090487238979
1,0,0,0,16,1,1,0,0,0,0,0,0,0,0,19.75,294.9,0,0,1,0,0,1-2 years,14.212048192771084
0,0,0,1,40,1,1,1,0,1,1,0,0,1,1,64.1,2460.35,0,0,1,0,0,2-4 years,37.793394777265746
1,0,0,0,44,1,0,2,1,1,0,1,1,0,1,90.4,4063.0,0,0,0,0,1,2-4 years,44.45295404814004
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.2,19.2,0,0,0,0,1,0-1 year,0.9504950495049505
1,0,0,0,19,1,1,0,0,0,0,0,0,0,0,18.8,279.2,1,0,0,0,1,1-2 years,14.1010101010101
0,0,1,0,51,1,1,2,1,1,1,1,1,1,0,69.15,3649.6,0,0,0,0,1,4-5 years,52.02565930149679
0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,20.3,31.9,1,0,0,0,1,0-1 year,1.4976525821596243
0,0,1,0,68,1,0,0,0,0,0,0,0,0,0,25.8,1911.5,0,1,1,0,0,5+ years,71.32462686567165
1,0,1,1,61,1,1,0,0,0,0,0,0,0,0,20.55,1305.95,0,1,1,0,0,5+ years,60.60092807424594
1,0,1,1,22,1,1,0,0,0,0,0,0,0,0,20.25,488.25,1,0,0,0,0,1-2 years,22.976470588235294
0,0,1,1,69,1,1,0,0,0,0,0,0,0,1,20.35,1442.65,1,0,1,0,0,5+ years,67.57142857142857
0,0,1,1,7,1,1,0,0,0,0,0,0,0,0,20.65,134.05,1,0,0,0,1,0-1 year,6.191685912240185
1,0,1,1,69,1,1,1,0,0,1,0,0,0,0,80.65,5542.55,0,1,0,0,0,5+ years,67.88181261481935
0,0,1,0,43,1,0,1,1,1,1,0,0,1,1,64.85,2908.2,1,0,0,0,0,2-4 years,44.16400911161731
0,0,0,0,47,1,0,2,0,1,0,1,0,1,0,94.9,4615.25,1,0,1,0,0,2-4 years,48.12565172054223
1,0,1,1,50,1,0,1,1,1,0,1,1,1,0,54.9,2614.1,1,0,0,0,0,4-5 years,46.76386404293381
1,0,0,0,3,1,1,2,1,1,0,0,0,1,1,89.85,244.45,0,0,0,0,1,0-1 year,2.6906989543203084
1,0,1,1,34,1,0,2,1,0,1,1,0,0,1,97.7,3410.0,0,0,0,0,0,2-4 years,34.549138804457954
1,0,1,0,60,1,0,2,1,0,0,1,0,0,0,102.5,6157.6,1,0,0,0,0,4-5 years,59.49371980676329
0,0,0,1,44,1,0,1,1,0,1,1,0,0,1,77.55,3471.1,1,0,0,0,1,2-4 years,44.18968809675366
1,0,0,0,39,1,1,1,1,1,1,0,1,1,1,49.8,1971.15,0,1,0,0,0,2-4 years,38.80216535433071
1,0,0,0,25,1,1,2,1,1,0,0,0,0,0,99.3,2513.5,0,1,0,0,0,2-4 years,25.059820538384844
0,0,1,1,6,1,1,0,0,0,0,0,0,0,0,20.1,100.35,0,1,0,0,1,0-1 year,4.7559241706161135
1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,20.25,20.25,0,0,0,0,1,0-1 year,0.9529411764705882
1,0,0,0,23,1,1,0,0,0,0,0,0,0,0,20.45,481.1,1,0,0,0,1,1-2 years,22.42890442890443
0,0,0,0,54,1,0,2,1,0,1,1,0,0,1,97.2,5129.45,0,1,0,0,0,4-5 years,52.234725050916495
1,0,1,1,10,1,1,1,1,1,0,1,0,1,0,60.2,563.5,0,0,0,0,1,0-1 year,9.207516339869281
1,0,0,1,3,1,1,0,0,0,0,0,0,0,1,20.05,75.45,0,0,0,0,1,0-1 year,3.5843230403800477
0,0,0,0,72,1,0,2,1,0,0,0,0,0,1,111.6,8012.75,0,1,0,0,0,5+ years,71.16119005328598
1,0,0,0,17,1,1,0,0,0,0,0,0,0,0,19.95,310.6,1,0,0,0,1,1-2 years,14.825775656324584
0,0,1,0,70,1,0,2,1,1,0,0,0,0,1,104.3,7188.5,0,1,0,0,0,5+ years,68.26685660018994
0,0,1,1,59,1,0,0,0,0,0,0,0,0,0,25.45,1534.05,0,1,0,0,1,4-5 years,57.99810964083176
0,0,1,0,71,1,0,0,0,0,0,0,0,0,0,23.85,1672.1,0,1,0,0,1,5+ years,67.28772635814889
1,0,0,0,9,1,1,2,1,1,1,1,1,1,0,70.05,657.5,0,0,0,0,1,0-1 year,9.254046446164674
1,0,1,1,34,1,1,2,1,1,1,1,1,0,1,78.95,2647.2,1,0,0,0,0,2-4 years,33.110694183864915
1,0,1,1,7,1,1,0,0,0,0,0,0,0,0,20.65,150.0,1,0,0,0,1,0-1 year,6.928406466512703
0,0,1,1,41,1,0,1,0,0,0,1,0,1,1,78.35,3211.2,1,0,1,0,0,2-4 years,40.46880907372401
0,0,1,1,55,1,0,1,0,0,1,0,0,1,1,75.0,4213.9,1,0,1,0,0,4-5 years,55.446052631578944
0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,74.9,136.05,0,0,0,0,1,0-1 year,1.7924901185770752
1,0,0,0,10,1,1,2,1,1,1,1,1,1,0,70.15,735.5,0,0,0,0,1,0-1 year,10.337315530569219
1,0,1,0,70,1,1,2,0,0,0,0,1,0,0,101.0,7085.5,0,1,1,0,0,5+ years,69.4656862745098
1,0,1,0,65,1,1,0,0,0,0,0,0,0,1,20.4,1414.45,0,1,1,0,0,5+ years,66.09579439252337
1,0,1,0,28,1,1,2,1,1,1,0,1,1,0,76.55,2065.4,0,0,0,0,0,2-4 years,26.633139909735657
0,0,1,1,54,1,1,0,0,0,0,0,0,0,1,20.35,1092.35,0,1,0,0,0,4-5 years,51.1639344262295
1,0,0,0,64,1,1,2,0,0,1,1,0,0,1,100.3,6603.8,1,0,1,0,0,5+ years,65.19052319842054
0,0,1,0,30,1,1,1,1,0,0,0,1,0,0,70.25,2198.9,1,0,0,0,0,2-4 years,30.861754385964915
0,0,1,0,72,1,0,0,0,0,0,0,0,0,1,25.25,1841.2,0,1,0,0,0,5+ years,70.14095238095238
0,0,0,0,57,1,1,1,1,0,0,0,0,1,0,69.75,3894.4,0,1,0,0,1,4-5 years,55.04452296819788
0,0,1,1,72,1,1,2,0,0,0,0,0,0,1,109.5,7854.9,0,1,1,0,0,5+ years,71.08506787330316
1,0,1,1,35,1,0,0,0,0,0,0,0,0,0,25.45,809.25,0,1,0,0,0,2-4 years,30.59546313799622
1,0,0,0,18,1,1,0,0,0,0,0,0,0,0,20.05,388.6,0,1,1,0,0,1-2 years,18.46080760095012
0,0,1,1,69,1,0,2,1,0,1,0,1,0,1,93.3,6398.05,0,1,0,0,0,5+ years,67.84782608695653
1,0,1,0,54,1,1,1,0,0,1,1,0,0,1,74.55,4191.45,0,1,0,0,0,4-5 years,55.47915287888815
1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.85,19.85,0,0,0,0,1,0-1 year,0.9520383693045563
0,0,0,0,72,1,1,0,0,0,0,0,0,0,1,21.15,1419.4,0,1,0,0,0,5+ years,64.08126410835216
1,0,1,1,35,1,1,0,0,0,0,0,0,0,0,20.5,759.35,0,1,0,0,0,2-4 years,35.318604651162794
1,0,0,0,31,1,1,0,0,0,0,0,0,0,0,20.4,609.1,0,1,0,0,0,2-4 years,28.462616822429908
1,0,0,0,9,1,1,0,0,0,0,0,0,0,0,20.4,181.8,0,0,0,0,1,0-1 year,8.49532710280374
0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,25.7,826.1,0,1,1,0,0,2-4 years,30.940074906367045
0,0,0,0,8,1,1,1,0,0,1,0,1,1,0,58.2,469.25,1,0,0,0,0,0-1 year,7.92652027027027
1,0,0,0,6,1,1,1,0,1,1,1,1,0,1,59.15,336.7,0,0,0,0,0,0-1 year,5.597672485453034
1,0,1,1,70,1,0,0,0,0,0,0,0,0,0,25.4,1782.05,0,1,0,0,1,5+ years,67.50189393939394
0,0,0,0,38,1,1,0,0,0,0,0,0,0,0,19.3,755.5,1,0,0,0,1,2-4 years,37.216748768472904
0,0,0,0,37,1,0,2,1,1,1,0,0,0,0,100.3,3541.4,0,0,1,0,0,2-4 years,34.959526159921026
0,0,0,0,13,1,0,2,0,1,1,1,1,1,1,80.0,1029.35,0,0,1,0,0,1-2 years,12.708024691358023
0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,19.5,150.35,0,0,0,0,0,0-1 year,7.3341463414634145
0,0,0,0,38,1,0,1,1,0,1,0,1,0,0,68.15,2656.3,0,0,1,0,0,2-4 years,38.413593637020966
1,0,0,0,25,1,1,1,0,0,1,0,0,0,1,79.0,1902.0,0,0,0,0,1,2-4 years,23.775
0,0,1,1,60,1,1,0,0,0,0,0,0,0,1,19.25,1103.25,0,1,1,0,0,4-5 years,54.48148148148148
0,0,0,0,65,1,0,0,0,0,0,0,0,0,0,26.5,1698.55,0,1,0,0,0,5+ years,61.765454545454546
0,0,0,0,62,1,1,1,0,1,1,0,1,0,1,65.1,3846.75,0,1,0,0,1,5+ years,58.195915279878975
1,0,0,0,27,1,1,1,0,1,0,0,0,1,0,69.35,1927.3,1,0,1,0,0,2-4 years,27.39587775408671
0,0,0,0,27,1,1,1,0,0,1,1,1,1,1,56.7,1652.95,0,0,0,0,1,2-4 years,28.647313691507797
1,0,0,0,20,1,1,0,0,0,0,0,0,0,0,19.4,415.4,0,0,0,0,1,1-2 years,20.362745098039216
0,0,1,0,61,1,0,0,0,0,0,0,0,0,0,24.4,1417.9,0,1,0,0,1,5+ years,55.822834645669296
0,0,1,0,72,1,1,0,0,0,0,0,0,0,0,19.4,1496.45,0,1,0,0,0,5+ years,73.35539215686275
0,0,0,0,48,1,1,1,0,0,1,1,1,1,0,55.5,2627.35,0,1,1,0,0,2-4 years,46.501769911504425
1,0,1,0,8,1,1,1,1,0,1,1,1,1,1,49.55,393.45,0,0,0,0,0,0-1 year,7.783382789317508
0,0,0,0,25,1,1,1,1,0,1,0,1,0,1,65.8,1679.65,0,0,0,0,0,2-4 years,25.144461077844312
1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,19.65,19.65,0,0,0,0,0,0-1 year,0.9515738498789347
1,0,0,1,27,1,1,1,0,0,1,1,1,1,0,56.2,1567.55,1,0,0,0,1,2-4 years,27.404720279720276
0,0,1,0,20,1,1,0,0,0,0,0,0,0,0,19.25,375.25,0,0,0,0,0,1-2 years,18.530864197530864
0,0,1,1,55,1,0,1,0,0,1,0,1,0,1,75.75,4264.25,1,0,0,0,0,4-5 years,55.56026058631922
1,0,1,1,27,1,0,2,1,0,1,0,1,1,1,85.2,2151.6,0,0,1,0,0,2-4 years,24.96055684454756
1,0,1,0,65,1,0,1,0,1,0,0,1,0,0,76.15,4929.55,0,1,0,0,0,5+ years,63.89565780946209
1,0,1,0,71,1,0,2,1,0,0,1,1,0,1,93.25,6669.45,0,0,0,0,0,5+ years,70.7633952254642
0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,20.35,41.85,0,0,0,0,1,0-1 year,1.9601873536299765
1,0,1,1,54,1,1,0,0,0,0,0,0,0,0,20.4,1090.6,0,1,1,0,0,4-5 years,50.96261682242991
1,0,1,0,60,1,1,0,0,0,0,0,0,0,1,20.5,1198.8,0,1,0,0,0,4-5 years,55.75813953488372
1,0,0,1,11,1,0,2,1,1,0,1,1,1,1,78.0,851.8,0,0,0,0,1,0-1 year,10.782278481012657
1,0,1,1,6,1,1,0,0,0,0,0,0,0,0,19.85,138.85,0,0,1,0,0,0-1 year,6.65947242206235
1,0,1,1,56,1,0,2,1,0,1,0,0,1,1,96.95,5432.2,0,0,1,0,0,4-5 years,55.45890760592138
0,0,1,0,68,1,0,0,0,0,0,0,0,0,1,24.95,1614.9,0,1,1,0,0,5+ years,62.23121387283238
0,0,1,1,45,1,0,0,0,0,0,0,0,0,1,24.65,1138.8,0,1,0,0,0,2-4 years,44.397660818713454
1,0,0,0,18,1,0,2,1,1,0,1,0,1,1,89.6,1633.0,1,0,1,0,0,1-2 years,18.024282560706403
1,0,1,0,63,1,0,2,0,1,1,0,1,1,1,84.65,5377.8,0,1,1,0,0,5+ years,62.78809106830122
0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,20.45,527.35,1,0,1,0,0,1-2 years,24.585081585081586
1,0,0,1,23,1,1,0,0,0,0,0,0,0,0,19.8,465.45,1,0,0,0,1,1-2 years,22.377403846153843
1,0,1,1,31,1,0,1,1,1,1,1,1,0,0,59.7,1825.5,0,0,0,0,0,2-4 years,30.074135090609555
0,0,1,1,69,1,1,0,0,0,0,0,0,0,0,20.2,1412.65,0,1,0,0,0,5+ years,66.63443396226415
0,0,0,0,27,1,1,1,0,0,1,1,1,1,0,52.85,1498.65,0,1,0,0,0,2-4 years,27.83008356545961
1,0,0,0,72,1,1,0,0,0,0,0,0,0,0,19.85,1434.1,0,1,0,0,0,5+ years,68.78177458033572
0,0,1,1,72,1,0,2,0,1,0,0,0,0,0,107.45,7576.7,0,1,0,0,1,5+ years,69.8635315813739
1,0,1,1,67,1,1,1,0,0,0,1,0,0,0,81.35,5398.6,0,1,1,0,0,5+ years,65.55676988463874
0,0,0,0,4,1,1,2,1,1,0,1,1,0,1,82.85,319.6,0,0,1,0,0,0-1 year,3.8115682766845564
1,0,0,1,49,1,0,2,0,0,0,1,0,0,1,109.2,5290.45,1,0,1,0,0,4-5 years,48.00771324863884
0,0,1,1,35,1,0,0,0,0,0,0,0,0,1,25.4,949.8,0,1,1,0,0,2-4 years,35.97727272727273
0,0,0,0,68,1,1,0,0,0,0,0,0,0,0,19.6,1441.65,0,1,1,0,0,5+ years,69.98300970873787
0,0,0,0,45,1,1,1,0,0,1,0,1,1,1,62.55,2796.45,1,0,1,0,0,2-4 years,44.00393391030684
0,0,1,0,50,1,0,2,0,1,0,1,0,0,1,104.4,5232.9,1,0,0,0,1,4-5 years,49.64800759013282
0,0,1,0,28,1,1,0,0,0,0,0,0,0,0,20.5,563.05,0,0,0,0,1,2-4 years,26.188372093023254
1,0,1,1,72,1,0,2,0,0,0,0,0,0,1,116.6,8337.45,0,1,0,0,0,5+ years,70.8966836734694
1,0,1,1,35,1,0,1,0,0,0,0,1,1,1,69.15,2490.15,0,1,1,0,0,2-4 years,35.49750534568781
1,0,1,1,51,1,0,2,1,0,1,0,1,1,0,84.2,4299.75,1,0,0,0,0,4-5 years,50.46654929577465
0,0,0,1,16,1,0,2,1,1,1,0,1,1,1,79.5,1264.2,1,0,1,0,0,1-2 years,15.704347826086957
0,0,1,0,28,1,0,0,0,0,0,0,0,0,0,25.55,672.2,1,0,0,0,1,2-4 years,25.318267419962336
1,0,1,0,24,1,1,0,0,0,0,0,0,0,0,20.1,533.9,1,0,0,0,1,1-2 years,25.30331753554502
1,0,0,1,9,1,1,0,0,0,0,0,0,0,0,20.4,184.1,0,0,0,0,1,0-1 year,8.602803738317757
0,0,0,0,41,1,1,1,1,1,1,0,1,1,0,50.05,2029.05,1,0,0,0,0,2-4 years,39.74632713026445
1,0,0,0,38,1,0,2,1,0,0,1,1,0,1,95.1,3691.2,0,0,1,0,0,2-4 years,38.409989594172735
1,0,1,1,26,1,0,1,1,1,0,0,0,0,1,82.0,2083.1,1,0,1,0,0,2-4 years,25.097590361445782
0,0,0,0,15,1,1,0,0,0,0,0,0,0,0,19.9,320.45,0,0,0,0,1,1-2 years,15.332535885167465
1,0,0,0,29,1,1,1,1,1,0,0,0,0,1,75.35,2243.9,1,0,0,0,0,2-4 years,29.389652914210874
1,0,1,0,25,1,1,0,0,0,0,0,0,0,1,20.95,495.15,1,0,0,0,0,2-4 years,22.558086560364465
1,0,0,1,27,1,1,0,0,0,0,0,0,0,0,20.6,581.85,0,1,0,0,1,2-4 years,26.9375
1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,19.95,58.3,0,0,0,0,1,0-1 year,2.782816229116945
1,0,0,0,41,1,1,0,0,0,0,0,0,0,0,20.15,802.35,0,1,0,0,1,2-4 years,37.93617021276596
1,0,1,1,61,1,0,1,1,1,0,0,0,0,1,81.0,4976.15,0,1,0,0,0,5+ years,60.68475609756097
1,0,1,1,71,1,1,0,0,0,0,0,0,0,0,19.7,1301.1,0,1,1,0,0,5+ years,62.85507246376812
1,0,0,0,6,1,0,2,1,1,1,0,1,0,1,87.95,522.35,0,0,0,0,0,0-1 year,5.872400224845419
0,0,1,0,72,1,0,2,1,0,1,1,0,0,1,97.7,6869.7,0,1,1,0,0,5+ years,69.60182370820668
0,0,0,0,27,1,1,0,0,0,0,0,0,0,1,20.25,538.2,0,1,0,0,0,2-4 years,25.327058823529413
1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,20.4,42.9,0,0,0,0,1,0-1 year,2.004672897196262
1,0,1,1,27,1,0,1,1,1,1,0,0,0,0,71.6,1957.1,0,0,0,0,0,2-4 years,26.957300275482094
1,0,0,0,49,1,0,2,1,0,1,0,0,0,1,106.65,5168.1,1,0,0,0,0,4-5 years,48.00836042731073
1,0,0,0,64,1,0,2,1,0,0,1,0,0,1,104.4,6692.65,0,1,0,0,0,5+ years,63.497628083491456
0,0,0,0,72,1,0,2,0,0,0,0,0,0,0,115.05,8405.0,0,1,1,0,0,5+ years,72.42567858681603
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.9,19.9,0,0,0,0,1,0-1 year,0.9521531100478469
0,0,1,0,70,1,1,1,0,0,0,0,0,0,0,86.45,5950.2,0,1,1,0,0,5+ years,68.04116638078902
1,0,1,0,72,1,0,1,0,0,0,0,1,0,0,78.85,5763.15,0,1,0,0,0,5+ years,72.17470256731372
1,0,1,0,72,1,0,2,0,0,0,0,0,0,1,114.1,8086.4,0,1,1,0,0,5+ years,70.25543006081668
1,0,1,1,71,1,1,0,0,0,0,0,0,0,0,19.8,1396.25,0,1,0,0,1,5+ years,67.12740384615384
1,0,1,1,61,1,1,0,0,0,0,0,0,0,0,20.4,1226.45,1,0,0,0,1,5+ years,57.31074766355141
1,0,1,1,71,1,0,1,0,0,1,0,1,1,1,66.85,4748.7,1,0,1,0,0,5+ years,69.98820928518792
